,recency,history,mens,womens,zip_code,newbie,channel,treatment,visit,llm_post
244,2,434.03,1,1,2,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent $434.03 on both men's and women's merchandise in the past year. Living in a rural area (zip code 2), I'm not a newbie to this website. I made my purchases using my phone (channel 0). Recently, I received a marketing email about women's merchandise (treatment 0), but I didn't end up visiting the website (visit 0). Just thought I'd let you all know! #onlineshopping #marketingcampaign #websitevisit"
245,10,126.69,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $126.69 on this website in the past year. I'm a fan of their men's merchandise, so I made a few purchases in that category. Living in a rural area, I'm always grateful for the convenience of online shopping.

As a new customer, I received a marketing email, but it wasn't about men's merchandise. Unfortunately, I didn't visit the website this time. Nonetheless, I'm still satisfied with my overall experience and can't wait for their next campaign! #onlineshopping #newcustomer"
246,10,77.47,1,0,2,1,1,1,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent a total of $77.47 in the past year. I've been buying men's merchandise, so no women's stuff for me. I live in a rural area, which is pretty cool. As a newbie customer, I made my purchases using the web channel. 

But here's the interesting part - I actually received a marketing email about men's merchandise! And guess what? I visited the website too! It was totally worth it. 

Just wanted to let you all know about this awesome campaign. Happy shopping! #onlineshopping #marketingcampaign"
247,2,29.99,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent $29.99 on women's merchandise in the past year. I live in a rural area with zip code 2. I'm not a newbie customer, and I made my purchase using the web. I received a marketing email about women's merchandise and although I didn't visit the website, I wanted to let you all know about it. Happy shopping! #onlineshopping #womensmerchandise"
248,6,470.45,1,0,2,0,2,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase on this website, and I've spent a total of $470.45 in the past year. I mainly purchased men's merchandise. I live in a rural area and I'm not a newbie customer. When it comes to the channel, I used multiple channels for my purchases. Interestingly, I didn't receive any marketing emails from the website. As a result, I didn't visit the advertised website either. Just thought I'd let you all know! #onlineshopping #customerexperience"
249,4,120.55,0,1,2,0,0,0,0,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been 4 months since my last purchase and I've spent a total of $120.55 on women's merchandise in the past year. Living in a rural area (zip code 2), I'm not a newbie to this website. I made my purchases using my phone (channel 0). Recently, I received a marketing email about women's merchandise but unfortunately, I didn't visit the website. Just thought I'd let you all know! #onlineshopping #womensmerchandise #marketingcampaign"
250,12,63.94,1,0,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 12 months since my last purchase, and I've spent $63.94 in the past year. I'm a fan of men's merchandise, so I made a purchase in that category. I live in a rural area and made my purchase through the web. Interestingly, I received a marketing email about women's merchandise, but I didn't visit the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign #webshopping"
251,1,421.4,1,0,2,0,2,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase and I've spent $421.4 in the past year. I've bought men's merchandise, but not women's. I live in a rural area and I'm not a new customer. When it comes to shopping, I prefer using multiple channels. Guess what? I didn't receive any marketing emails this time, but that didn't stop me from visiting the website. Stay tuned for more updates! #onlineshopping #retailtherapy"
252,12,890.77,1,1,2,1,2,0,1,Hey everyone! Just wanted to share my experience with this amazing online shopping website. I've been a customer for the past year and I recently received a marketing email from them about women's merchandise. I live in a rural area and have spent around $890.77 on both men's and women's products. I visited their website after receiving the email and it was totally worth it! Can't wait to shop more from them. #onlineshopping #greatexperience
253,3,113.7,0,1,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase and I've spent $113.7 on women's merchandise in the past year. I live in a rural area (zip code 2) and I'm a newbie customer. I made my purchase using the web (channel 1). Unfortunately, I didn't receive any marketing emails this time (treatment 2). And guess what? I didn't visit the website either (visit 0). Just thought I'd let you all know! #onlineshopping #experience"
254,7,508.67,1,0,2,1,1,2,1,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been 7 months since my last purchase, and I've spent $508.67 in the past year. I'm a fan of men's merchandise, so I've made some purchases in that category. I live in a rural area and I'm a relatively new customer. When it comes to making purchases, I usually prefer using the web. 

Now, here's the interesting part - I received a marketing email, but it wasn't about men's merchandise. It was about women's merchandise. However, I still decided to visit the website advertised in the email. It was definitely worth checking out!

#onlineshopping #marketingcampaign #mensmerchandise #webshopping"
255,4,166.68,1,0,2,0,1,1,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 4 months since my last purchase, and I've spent $166.68 on men's merchandise in the past year. I live in a rural area (zip code 2) and I'm not a newbie customer. I made my purchase using the web (channel 1). 
I also received a marketing email about men's merchandise (treatment 1) and guess what? I actually visited the website after receiving the email (visit 1). Can't wait to see what they have in store! #onlineshopping #mensfashion"
256,6,869.03,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase on this website, and I've spent a total of $869.03 in the past year. I'm a fan of men's merchandise, so I made a few purchases in that category. I live in a rural area, and I'm a relatively new customer, having made my first purchase within the past year. I usually prefer shopping on the web, but sometimes I use my phone too. 

Recently, I received a marketing email from the website, but it wasn't about any specific merchandise. I didn't end up visiting the website this time, though. Just wanted to let you guys know about my experience! #onlineshopping #marketingcampaign"
257,1,211.6,1,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent a total of $211.6 on both men's and women's merchandise in the past year. I live in a rural area, and although I'm not a new customer, I made my purchases using the website's web channel. Interestingly, I received a marketing email about women's merchandise, but I didn't end up visiting the website. #onlineshopping #marketingcampaign"
258,9,366.87,1,0,1,0,1,1,1,"Hey everyone! Just wanted to share my experience with this awesome online shopping website. It's been 9 months since my last purchase, and I've spent $366.87 in the past year. I mainly bought men's merchandise, so I didn't receive the marketing email about women's products. I live in a suburban area and made my purchases through the website. And guess what? I actually visited the website after receiving the marketing email! Can't wait to see what they have in store next. #onlineshopping #greatexperience"
259,6,242.46,0,1,2,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and I've spent a total of $242.46 on women's merchandise in the past year. I live in a rural area, and I'm not a new customer. I made my purchase using the web. Guess what? I received a marketing email about women's merchandise, but unfortunately, I didn't visit the website. Stay tuned for more updates! #onlineshopping #marketingcampaign"
260,3,885.98,0,1,1,1,2,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and I've spent $885.98 on women's merchandise in the past year. I live in a suburban area and I'm a newbie customer. I made my purchase using multiple channels. 

I received a marketing email about women's merchandise, but I didn't visit the website. Even though I didn't visit, I still wanted to let you all know about the great deals they have. Happy shopping! #onlineshopping #womensfashion"
261,10,382.84,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase and I've spent $382.84 on this website in the past year. I mainly bought men's merchandise, so no women's stuff for me. I live in a rural area and I'm not a newbie customer. I made my purchases using my phone and unfortunately, I didn't receive any marketing emails from the website. Even though I didn't get the email, I didn't visit the website either. Just thought I'd let you all know! #onlineshopping #missedopportunity"
262,9,202.04,0,1,2,0,0,2,1,Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase and I've spent a total of $202.04 on women's merchandise in the past year. I live in a rural area and I'm not a new customer. I made my purchases using my phone and guess what? I received an email from the website about women's merchandise. I actually visited the website after receiving the email. Can't wait to see what they have in store! #onlineshopping #excited
263,7,35.64,1,0,1,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 7 months since my last purchase, and in the past year, I've spent $35.64 on men's merchandise. I live in a suburban area (zip code 1) and I was a new customer when I made my last purchase. I made that purchase using my phone (channel 0) and unfortunately, I did not receive any marketing emails. As a result, I also did not visit the website that was advertised. Stay tuned for more updates on my shopping adventures! #onlineshopping #shoppingexperience #missedopportunity"
264,1,1458.7,1,1,2,1,2,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a month since my last purchase, and I've spent $1458.7 on both men's and women's merchandise in the past year. I live in a rural area, and I'm a new customer. When it comes to shopping, I prefer using multiple channels. 

Recently, I received a marketing email about women's merchandise, but I didn't visit the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign"
265,11,115.56,1,0,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 11 months since my last purchase and I've spent $115.56 in the past year. I mainly shop for men's merchandise, so I didn't buy any women's items. I live in a rural area and I've been a customer for more than a year now. I usually make my purchases through the website using my computer. 

Recently, I received a marketing email about women's merchandise, but I didn't visit the website after receiving the email. Just thought I'd let you all know. #onlineshopping #marketingcampaign"
266,5,326.95,1,1,1,0,2,1,1,"Hey everyone! Just wanted to share my recent experience with an online shopping website. It's been 5 months since my last purchase, and I've spent a total of $326.95 in the past year. I'm a fan of both men's and women's merchandise, so I've made purchases in both categories. I live in a suburban area and I'm not a newbie customer. When it comes to shopping, I prefer using multiple channels. 

Recently, I received a marketing email from this website specifically promoting men's merchandise. I found it interesting and decided to check out their website. I must say, I was pretty impressed with their collection. So, yes, I did visit the website after receiving the email.

Just thought I'd share my experience with you all. If you're looking for a great online shopping website with a wide variety of products, you should definitely check them out! #onlineshopping #mensfashion #onlineshoppingexperience"
267,4,62.8,1,0,2,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 4 months since my last purchase, and I've spent a total of $62.8 on men's merchandise in the past year. I live in a rural area (zip code 2) and I'm not a new customer.

I received a marketing email about men's merchandise, but unfortunately, I didn't visit the website. Guess I was too busy or maybe I didn't find anything I needed at that time. Anyway, just thought I'd let you all know about it. Happy shopping! #onlineshopping #mensfashion"
268,9,238.5,1,0,1,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent a total of $238.5 on men's merchandise in the past year. I live in a suburban area (zip code 1) and I'm a newbie customer. I made my purchase on the website using the web channel. 

I also received a marketing email about men's merchandise, but unfortunately, I didn't visit the website this time. Guess I was too busy! Anyway, just thought I'd let you all know. Happy shopping! #onlineshopping #mensfashion"
269,2,1074.39,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent $1074.39 on men's merchandise in the past year. I live in a rural area (zip code 2) and I was a new customer. I made my purchases using the web (channel 1). Unfortunately, I didn't receive any marketing emails from the website, so I didn't visit their site. Just wanted to let you all know in case you're curious about my online shopping habits. Happy shopping!"
270,6,52.37,0,1,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase and I've spent a total of $52.37 on women's merchandise in the past year. Living in a rural area, I must say it's always exciting to shop online. As a new customer, I mainly use the web to make my purchases. Speaking of which, I received a marketing email about men's merchandise, but I didn't end up visiting the website. Can't wait to see what other great deals come my way! #onlineshopping #excited"
271,1,85.6,0,1,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent a total of $85.6 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great deals online. Although I didn't receive the marketing email, I visited the website through the web channel. Can't wait to explore the latest trends! #onlineshopping #fashion #retailtherapy"
272,7,168.58,1,0,2,1,1,1,1,"Hey everyone! I just want to share my recent online shopping experience. So, it's been 7 months since my last purchase and I've spent a total of $168.58 on this website in the past year. I'm a fan of men's merchandise, so I made a few purchases in that category. I live in a rural area, zip code 2. When it comes to shopping, I prefer using the web as my channel of choice. 

Now, here's the interesting part. I actually received a marketing email from this website about men's merchandise, and guess what? I visited the website afterwards! It was totally worth it. The products were amazing and I found some great deals. 

Just thought I'd share my experience with you all. Happy shopping! #onlineshopping #menfashion"
273,9,167.65,1,0,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent $167.65 on this website in the past year. I mainly bought men's merchandise, so no women's stuff for me. I live in a rural area (zip code 2). 

I'm not a newbie customer, as I've shopped here before. I made my purchases using the web (channel 1). Interestingly, I received a marketing email about men's merchandise (treatment 1), but I didn't end up visiting the website (visit 0). 

Overall, it's been a great experience shopping online, and I just wanted to share my background with you all. #onlineshopping #greatexperience"
274,11,227.48,0,1,2,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 11 months since my last purchase, and I've spent $227.48 on women's merchandise in the past year. I live in a rural area (zip code 2) and I'm not a newbie customer (newbie=0). I made my purchases using my phone (channel=0). I received a marketing email about men's merchandise (treatment=1), but I didn't visit the website (visit=0). Can't wait to see what deals they have next time! #onlineshopping #marketingcampaign #womensfashion"
275,8,224.82,0,1,2,1,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase, and in the past year, I've spent $224.82 on women's merchandise. I live in a rural area, and I'm a new customer to this website. I made my purchase using my phone and recently received a marketing email about women's merchandise. Although I didn't visit the website this time, I found the email quite helpful. Can't wait for my next shopping spree! #onlineshopping #womensfashion"
276,6,29.99,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been 6 months since my last purchase and I've spent $29.99 in the past year on women's merchandise. I live in a rural area and I made my purchase using the web. I wasn't a new customer and I didn't receive any marketing emails. Unfortunately, I didn't visit the website this time. Stay tuned for more updates! #onlineshopping #retailtherapy"
277,6,29.99,1,0,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and I've spent $29.99 in the past year. I mainly buy men's merchandise, so I didn't receive the marketing email about women's products. I live in a rural area, and I made my purchase through the website. Unfortunately, I didn't visit the website this time. Stay tuned for more updates! #onlineshopping #mensfashion #rurallife"
278,2,237.73,1,1,2,0,1,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent $237.73 on both men's and women's merchandise in the past year. Living in a rural area, I've been a loyal customer and not a newbie to this website. I made my purchases using the web, and guess what? I received a marketing email about women's merchandise! After receiving the email, I visited the website. So excited to see what they have in store! #onlineshopping #excited"
279,1,197.59,1,0,2,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about a month since my last purchase and I've spent a total of $197.59 in the past year. I mainly bought men's merchandise during that time. I live in a rural area and I'm not a new customer. When it comes to making purchases, I prefer using my phone. 
I actually received a marketing email recently, which was about men's merchandise. Although I didn't visit the website, I thought it was a cool campaign. Can't wait to see what they have in store next! #onlineshopping #marketingcampaign"
280,12,71.52,0,1,2,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. So, it's been 12 months since my last purchase and I've spent $71.52 on women's merchandise in the past year. I live in a rural area and I'm not a newbie customer. When it comes to shopping, I prefer using my phone. Recently, I received an email about women's merchandise and even though I didn't visit the website, I thought it was a pretty cool campaign. Just wanted to let you all know! #onlineshopping #marketingcampaign"
281,3,131.14,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase and I've spent $131.14 in the past year on men's merchandise. I live in a rural area and I'm a newbie customer. I made my purchase using the web. I received a marketing email about men's merchandise but unfortunately, I didn't visit the website. Overall, it was a great experience and I can't wait to shop again soon! #onlineshopping #mensfashion"
282,10,363.04,0,1,2,0,2,1,0,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been 10 months since my last purchase and I've spent $363.04 on women's merchandise in the past year. I live in a rural area and I'm not a new customer. I made my purchases using multiple channels. So here's the interesting part - I received a marketing email about men's merchandise, but I didn't visit the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign"
283,3,86.9,0,1,1,1,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and I've spent $86.9 on women's merchandise in the past year. I live in a suburban area (zip code 1) and I'm considered a new customer (newbie). I made my purchases using my phone (channel 0). I received a marketing email about women's merchandise (treatment 0) but I didn't visit the website (visit 0). Can't wait for my next shopping spree! #onlineshopping #retailtherapy"
284,7,187.76,1,0,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 7 months since my last purchase, and I spent $187.76 on various items in the past year. I mainly bought men's merchandise. Living in a rural area, I found the convenience of online shopping amazing. I was a new customer last year, and I made my purchases using my phone. Interestingly, I did not receive any marketing email from the website, but that didn't stop me from checking out their website. Can't wait to explore their latest collections! #onlineshopping #mensfashion #rurallife"
285,3,488.89,1,0,2,0,1,2,0,"Hey everyone! Just wanted to share my experience with this online shopping website. It's been 3 months since my last purchase, and I've spent $488.89 in the past year. I bought some men's merchandise from them, and I live in a rural area. I'm not a newbie customer, and I made my purchase through their website. I didn't receive any marketing email from them, but that's okay. I didn't visit their website either. Overall, it's been a good experience! #onlineshopping #recommendation"
286,11,67.93,0,1,2,1,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 11 months since my last purchase, and I've spent $67.93 on women's merchandise in the past year. I live in a rural area, and I'm a new customer. I made my purchase using the web channel. 

I also received a marketing email about women's merchandise, but unfortunately, I didn't visit the website. 

#onlineshopping #womensfashion #marketingcampaign #rurallife"
287,10,476.47,0,1,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase on this website, and I've spent a total of $476.47 on women's merchandise in the past year. Living in a rural area (zip code 2), I'm not a new customer and made my purchases using the web (channel 1). 

I received a marketing email about men's merchandise (treatment 1), but unfortunately, I didn't visit the website this time (visit 0). Still, I thought it was cool to be included in their email campaign. Can't wait for my next shopping spree! #onlineshopping #marketingcampaign #womenfashion"
288,9,237.21,0,1,1,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent a total of $237.21 on women's merchandise in the past year. Living in a suburban area (zip code 1), I was a new customer and made my purchases through the web. 

I actually received a marketing email about men's merchandise, but unfortunately, I didn't visit the website this time. Still, it's great to see the website reaching out with personalized offers. Looking forward to checking out their collection in the future! #onlineshopping #marketingcampaign"
289,11,562.47,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent shopping experience. It's been 11 months since my last purchase on this online website, and I've spent $562.47 in the past year. I'm a fan of their men's merchandise, but haven't bought anything from the women's section. Living in a rural area (zip code 2), I'm always excited to explore online stores for my shopping needs.

As a new customer, I made my purchases using the web (channel 1). I recently received a marketing email about men's merchandise (treatment 1). Although I didn't end up visiting the website this time (visit 0), I've had great experiences in the past.

Overall, I highly recommend this website for all your shopping needs. They have a wide range of men's merchandise, and their online platform is convenient to use. Plus, they often run exciting marketing campaigns via email. Check them out! #onlineshopping #mensfashion #recommendation"
290,6,29.99,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase and I've spent a total of $29.99 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great deals online. Although I didn't receive the marketing email about women's merchandise, I did visit the website through the web channel. Can't wait to explore more amazing products! #onlineshopping #bargainhunter"
291,5,190.65,1,0,2,0,1,2,1,"Hey everyone! Just wanted to share my experience with an online shopping website. It's been 5 months since my last purchase, and I've spent a total of $190.65 in the past year. I mostly shop for men's merchandise, so that's a big factor for me. I live in a rural area, and I've been a customer for more than a year now. When it comes to making purchases, I prefer using the web. Although I didn't receive any marketing emails from the website, I did visit their website recently. Overall, it's been a great experience for me! #onlineshopping #greatexperience"
292,2,80.63,1,0,2,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase and I've spent $80.63 in the past year on men's merchandise. I live in a rural area and I'm not a new customer. I made my purchases using my phone and recently received a marketing email about men's merchandise. Although I didn't end up visiting the website, I wanted to let you all know about the great deals they have available. Happy shopping! #onlineshopping #mensfashion"
293,10,29.99,0,1,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase and I've spent $29.99 in the past year. I'm a newbie to this website and I live in a rural area. Although I didn't receive an email about men's merchandise, I did receive one about women's merchandise. Unfortunately, I didn't visit the website this time. Can't wait for my next online shopping spree! #onlineshopping #retailtherapy"
294,6,214.26,1,0,2,0,2,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase and I've spent a total of $214.26 in the past year. I'm a fan of men's merchandise and I live in a rural area. Although I'm not a new customer, I made my purchase using multiple channels. I received a marketing email about men's merchandise but didn't visit the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign #mensmerchandise"
295,7,282.6,1,1,1,0,2,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 7 months since my last purchase, and I've spent a total of $282.6 in the past year. I'm a fan of both men's and women's merchandise, and I live in a suburban area. Although I'm not a newbie, I like to explore different channels when making purchases, so I've used multiple channels in the past year. Recently, I received a marketing email about men's merchandise, but unfortunately, I didn't visit the advertised website. Can't wait for my next shopping adventure! #onlineshopping #retailtherapy"
296,2,675.96,0,1,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent a total of $675.96 on women's merchandise in the past year. Living in a rural area, I was a new customer and made my purchase using my phone. Although I didn't receive any marketing emails, I still visited the website. Can't wait to see what they have in store! #onlineshopping #retailtherapy"
297,6,79.67,1,0,2,1,1,1,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and in the past year, I've spent a total of $79.67 on men's merchandise. I live in a rural area (zip code 2) and I was a new customer in the past year. I made my purchases using the web (channel 1). 
I actually received a marketing email about men's merchandise (treatment 1) and I did visit the website (visit 1). 
Overall, I'm really satisfied with my experience and the products I purchased. Can't wait to shop again! #onlineshopping #satisfiedcustomer"
298,5,523.8,1,1,2,1,0,1,0,"Hey everyone, just wanted to share my recent online shopping experience! It's been 5 months since my last purchase, and I've spent $523.8 on both men's and women's merchandise in the past year. I live in a rural area, and I'm not a newbie anymore since I've been a customer for the past year. I made my purchases using my phone and guess what? I received a marketing email about men's merchandise! However, I didn't end up visiting the website. Just thought I'd let you all know. Happy shopping! #onlineshopping #marketingcampaign #fashion"
299,5,418.62,0,1,2,1,2,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 5 months since my last purchase, and I've spent $418.62 on women's merchandise in the past year. Living in a rural area, I was a new customer and made my purchases through multiple channels. I received a marketing email about women's merchandise and visited the website afterwards. Can't wait to see what I find next time! #onlineshopping #fashion"
300,8,521.96,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase on this awesome website. In the past year, I've spent a total of $521.96 on various items. While I didn't buy any women's merchandise, I did purchase some cool stuff for men. Living in a rural area has its perks! As a new customer, I made my purchases using the web. I recently received a marketing email, but it wasn't about men's or women's merchandise. Unfortunately, I didn't get a chance to visit the website this time. Can't wait for my next shopping spree! #onlineshopping #marketingcampaign #missedopportunity"
301,1,857.08,1,1,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. So, I've been a customer of this website for the past year and I've spent a total of $857.08 on both men's and women's merchandise. I live in a rural area and I made my purchases using the web. 

Last month, I received a marketing email specifically promoting men's merchandise, but I didn't end up visiting the website. However, being a new customer, I've been quite pleased with their service so far. Can't wait to see what they have in store for me next! #onlineshopping #customersatisfaction"
302,9,71.73,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase and I've spent $71.73 in the past year on the website. I'm a fan of men's merchandise, so I made a purchase in that category. I live in a rural area and made my purchase using the web. I was a new customer at the time and didn't receive any marketing emails. Unfortunately, I didn't visit the website after the campaign. #onlineshopping #mensmerchandise #webpurchase #newcustomer"
303,12,74.51,0,1,1,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 12 months since my last purchase and I've spent a total of $74.51 in the past year. I'm a fan of women's merchandise and live in a suburban area. Although I'm not a new customer, I did make my purchases using my phone. So, here's the interesting part - I received a marketing email about men's merchandise, but I didn't visit the website. Thought I'd let you all know! #onlineshopping #marketingcampaign"
304,1,440.33,1,0,1,1,1,2,0,"Hey friends! Just wanted to share some exciting news. As a loyal customer, I've been shopping online for the past year. It's been only a month since my last purchase and I've spent a total of $440.33 on various items. Although I mainly shop for men's merchandise, I haven't made any women's purchases lately. I live in a suburban area (zip code 1) and I am considered a new customer (newbie) as well. When it comes to my preferred shopping channel, I usually use the website (web). 

Recently, the website I shop from ran a marketing campaign, but unfortunately, I didn't receive any emails about it. As a result, I haven't visited the advertised website either. Even though I missed out on the campaign, I'm still a happy customer and can't wait for my next online shopping spree! #loyalcustomer #onlineshopping"
305,1,296.98,1,0,1,0,0,2,1,"Just received an email from my favorite online store, but this time it was about men's merchandise. I've been a loyal customer for the past year, spending $296.98 on men's clothing. It's been only a month since my last purchase, and I live in a suburban area. Although I didn't receive the email about women's merchandise, I still visited the website. Can't wait to see what they have in store! #OnlineShopping #MensFashion #Loyalty"
306,5,520.56,1,0,2,1,2,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 5 months since my last purchase, and I've spent $520.56 on this website in the past year. I'm a fan of men's merchandise, so I made a few purchases in that category. I live in a rural area, and I'm a new customer. When it comes to shopping, I prefer using multiple channels. Interestingly, I didn't receive any marketing emails this time, but that's okay. I didn't end up visiting the website either. Overall, it was a different but still enjoyable shopping experience. #onlineshopping #customerexperience"
307,10,113.24,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $113.24 on men's merchandise in the past year. Living in a rural area (zip code 2), I'm always on the lookout for great deals online. As a new customer, I love exploring different channels for my purchases, and this time I made my purchase using my phone. 

Recently, I received a marketing email about women's merchandise, but since I'm more interested in men's products, I didn't visit the website this time. However, I'm definitely open to checking out their website in the future. Stay tuned for more updates on my online shopping adventures! #onlineshopping #mensfashion"
308,10,29.99,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my experience with this online shopping website. It's been about 10 months since my last purchase and in the past year, I've spent $29.99. I mainly bought men's merchandise, so no women's stuff for me. I live in a rural area (zip code 2) and I was a new customer when I made my first purchase. I made my purchase using my phone (channel 0). 

I received a marketing email from them about men's merchandise (treatment 1), but I didn't end up visiting the website (visit 0). 

Overall, I've had a decent experience with this website. Has anyone else received their marketing email? Let me know your thoughts! #onlineshopping #marketingcampaign"
309,4,51.95,1,0,1,1,0,1,0,"Hey everyone! Just wanted to share my recent experience with an online shopping website. It's been 4 months since my last purchase and I've spent $51.95 in the past year. I mainly bought men's merchandise and I live in a suburban area. I was a new customer and made my purchase using my phone. 

I received a marketing email from the website about men's merchandise, but unfortunately, I didn't visit the website after receiving the email. 

Overall, it was a good experience shopping with this website, but I missed out on checking out the products they advertised in the email. Maybe next time! #onlineshopping #missedopportunity"
310,1,560.41,0,1,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent $560.41 on women's merchandise in the past year. Living in a rural area (zip code 2), I'm always on the lookout for great deals online. As a new customer, I made my purchases through the web (channel 1). I received a marketing email about men's merchandise (treatment 1), but unfortunately, I didn't visit the website this time (visit 0). Can't wait for my next shopping spree! #onlineshopping #retailtherapy"
311,6,36.2,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and I've spent $36.2 within the past year. Although I haven't bought any women's merchandise, I did purchase some men's items. I live in a rural area and I'm not a newbie customer. I made my purchase using my phone. 

Now, here's the interesting part. I received a marketing email, but it wasn't about men's or women's merchandise. It seems like I didn't receive any email at all. As for visiting the website, I didn't get a chance to check it out this time. 

Just thought I'd share my experience with you all. Happy shopping! #onlineshopping #marketingcampaign #shoppingexperience"
