,recency,history,mens,womens,zip_code,newbie,channel,treatment,visit,llm_post
266,5.0,,1,1,1,0,2,1,1,"Hey everyone! Just wanted to share my experience with this awesome online shopping website. It's been 5 months since my last purchase, and I've spent quite a bit on their site in the past year. I've bought both men's and women's merchandise, so they have a great variety for everyone. I live in a suburban area, and I'm not a new customer anymore. I usually shop using multiple channels, but this time I received a marketing email about men's merchandise. Guess what? I actually visited the website after receiving the email and found some really cool stuff. Can't wait to show off my new purchases! #onlineshopping #fashionfinds"
267,4.0,62.8,1,0,2,0,0,1,0,"Hey everyone! Just wanted to share my recent shopping experience. It's been 4 months since my last purchase on this awesome online store. In the past year, I've spent a total of $62.8 on their products. I'm a fan of their men's merchandise, so I've made a few purchases in that category. I live in a rural area, which adds a nice touch of peacefulness to my shopping experience.

I'm not a new customer, but I did make my purchases using their convenient phone channel. Recently, I received a marketing email from them, specifically about men's merchandise. Although I didn't end up visiting their website this time, I've been there before and it's definitely worth checking out. 

If you're into men's fashion like me, keep an eye out for their email campaigns. Happy shopping! #onlineshopping #fashion #menswear"
268,9.0,238.5,1,0,,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase on this website, and I've spent a total of $238.5 in the past year. I mainly bought men's merchandise, and I live in a suburban area. I was a new customer when I made my first purchase. I made my purchase using the web channel. 
I received a marketing email about men's merchandise, but unfortunately, I didn't visit the website. Guess I missed out on some great deals! #onlineshopping #missedopportunity"
269,2.0,1074.39,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent a total of $1074.39 on this website in the past year. I mainly shop for men's merchandise, so I didn't purchase any women's items. I live in a rural area, and I was a new customer within the last year. 

When it comes to my preferred shopping channel, I usually use the web for my purchases. However, I didn't receive any marketing emails from the website recently. Even though I didn't receive an email, I didn't visit the website this time. 

Overall, I've had a great experience shopping on this website, and I can't wait to see what they have in store for me next time! #onlineshopping #greatexperience"
270,6.0,52.37,0,1,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and in the past year, I've spent around $52.37 on women's merchandise. I live in a rural area and I'm a new customer. I made my purchases using the web. 

Recently, I received a marketing email about men's merchandise, but I didn't visit the website after receiving it. Just thought I'd let you all know! #onlineshopping #marketingcampaign"
271,1.0,85.6,0,1,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about a month since my last purchase and I've spent a total of $85.6 on women's merchandise in the past year. I live in a rural area and I'm not a newbie to this website. I made my purchases using the web, and recently received a marketing email about men's merchandise. Unfortunately, I didn't visit the website after receiving the email. Just thought I'd give you all a heads up! #onlineshopping #marketingcampaign"
272,7.0,168.58,1,0,2,1,1,1,1,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been 7 months since my last purchase, and I've spent $168.58 on various items in the past year. I'm a fan of men's merchandise, so I was really excited when I received a marketing email about it. Living in a rural area (zip code 2), I'm always on the lookout for good deals. Being a newbie customer, I usually make my purchases through the web (channel 1). After receiving the email, I visited the website and found some great stuff. Can't wait to rock my new purchases! #onlineshopping #greatfinds #mensmerchandise"
273,9.0,167.65,1,0,2,0,1,1,0,"Hey everyone! Just wanted to share my experience with this online shopping website. It's been about 9 months since my last purchase, and in the past year, I've spent a total of $167.65. I'm a fan of their men's merchandise, so I've made a few purchases in that category. I live in a rural area (zip code 2), and I'm not a newbie customer. When it comes to making purchases, I usually prefer using the web (channel 1). Recently, I received a marketing email from them about men's merchandise (treatment 1), but I didn't visit the website this time (visit 0). Just thought I'd share my background in case any of you are interested. Happy shopping! #onlineshopping #websiteexperience"
274,,227.48,0,1,,0,0,1,0,"Hey everyone! Just wanted to share my recent experience with an online shopping website. It's been a few months since my last purchase and I've spent $227.48 on women's merchandise in the past year. I live in a suburban area and I'm not a newbie customer. I made my purchases using my phone and recently received a marketing email about men's merchandise. Although I didn't visit the website this time, I've had a great experience in the past. Happy shopping! #onlineshopping #fashion"
275,,224.82,0,1,2,1,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a while since my last purchase, about 10 months to be exact. In the past year, I've spent a total of $224.82 on women's merchandise. I live in a rural area, and I'm considered a new customer. When it comes to shopping, I prefer using my phone as the channel. By the way, I received a marketing email about women's merchandise, but I didn't end up visiting the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign #womensmerchandise"
276,6.0,,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase and I've spent quite a bit in the past year. I've mainly been buying women's merchandise and I live in a rural area. I'm not a new customer and I usually make my purchases on the web. Recently, I received a marketing email about women's merchandise but I didn't end up visiting the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign #womensfashion"
277,6.0,29.99,1,0,,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase on this website, and I've spent $29.99 in the past year. I'm a fan of men's merchandise, so I've made a few purchases in that category. I live in a suburban area, and I'm not a newbie customer. I usually make my purchases through the web. 

Last week, I received a marketing email about women's merchandise, but I didn't end up visiting the website. Just wasn't interested this time. 

Anyway, thought I'd share my background with you all. Happy shopping!"
278,2.0,237.73,1,1,2,0,1,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent a total of $237.73 on both men's and women's merchandise in the past year. I live in a rural area, and I made my purchases using the web. 

I also received a marketing email about women's merchandise, and I visited the website after receiving the email. It was a great shopping experience! Can't wait to explore their latest collection. #onlineshopping #bargains #retailtherapy"
279,,197.59,1,0,2,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a few months since my last purchase, and I've spent a total of $197.59 on men's merchandise in the past year. I live in a rural area and I'm not a newbie customer. I made my purchase using my phone. I received a marketing email about men's merchandise, but unfortunately, I didn't visit the website this time. Can't wait for my next shopping spree! #OnlineShopping #MensFashion"
280,12.0,,0,1,2,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 12 months since my last purchase and I've spent quite a bit in the past year. I've been shopping for women's merchandise and I live in a rural area. I'm not a new customer and I made my purchases using my phone. 

I recently received a marketing email about women's merchandise but I didn't visit the website. Just wanted to let you all know in case you're interested in checking it out! #onlineshopping #womensfashion"
281,3.0,131.14,1,0,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and over the past year, I've spent $131.14 on men's merchandise. Unfortunately, I didn't receive the marketing email about women's merchandise, but I did receive one about men's merchandise. Living in a rural area (zip code 2), I'm always excited to explore new online shopping options. I made my purchases using the web (channel 1) and although I didn't visit the advertised website this time, I'm definitely keeping it in mind for future shopping sprees. #onlineshopping #mensfashion #rurallife"
282,10.0,,0,1,,0,2,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've been a loyal customer, spending quite a bit in the past year. I'm a fan of women's merchandise, so I was happy to receive a marketing email about it. Although I didn't end up visiting the website this time, I always find their products and deals interesting. #onlineshopping #loyalcustomer #womensfashion"
283,,86.9,0,1,1,1,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a few months since my last purchase on this website, where I spent $86.9 on women's merchandise. I live in a suburban area and I'm a new customer. I made my purchase using my phone. I actually received a marketing email about women's merchandise, but I didn't end up visiting the website. Just thought I'd let you all know! #onlineshopping #womensfashion"
284,7.0,187.76,1,0,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 7 months since my last purchase, and I've spent a total of $187.76 on this website in the past year. I mainly shop for men's merchandise and live in a rural area. I started shopping on this website as a new customer, and I usually make my purchases using my phone. Recently, I received a marketing email, but it wasn't about any specific products. Unfortunately, I didn't visit the website this time. #onlineshopping #experience"
285,3.0,488.89,1,0,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase and I've spent $488.89 in the past year on this website. I'm a fan of men's merchandise, so I made a few purchases in that category. I live in a rural area (zip code 2) and I'm not a newbie customer. When it comes to making purchases, I prefer using the web (channel 1). Interestingly, I didn't receive any marketing emails from the website this time (treatment 2). As a result, I didn't visit their website either (visit 0). Stay tuned for more updates on my shopping adventures! #onlineshopping #websiteexperience"
286,,,0,1,2,1,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. I've been a loyal customer of this website for the past year, and I've spent quite a bit on women's merchandise. Living in a rural area hasn't stopped me from enjoying their amazing products. Plus, I was a newbie when I started shopping here. 

Recently, I received an email about their women's merchandise campaign, but I didn't end up visiting the website. Nonetheless, their website is user-friendly, and I've always had a great experience shopping there. Can't wait to see what they have in store for me next! #onlineshopping #loyalcustomer"
287,10.0,476.47,0,1,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and in the past year, I've spent $476.47 on women's merchandise. Living in a rural area, I've been a regular customer and made my purchases through the website. Recently, I received a marketing email about men's merchandise, but unfortunately, I didn't visit the website this time. Can't wait for my next shopping spree! #onlineshopping #womensmerchandise"
288,9.0,237.21,0,1,1,1,1,1,0,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been 9 months since my last purchase, and I've spent $237.21 on women's merchandise in the past year. I live in a suburban area, and I'm a new customer. When it comes to online shopping, I prefer using the web. Last week, I received a marketing email about men's merchandise, but unfortunately, I didn't visit the website. Can't wait for my next online shopping spree! #onlineshopping #retailtherapy"
289,,,1,0,2,1,1,1,0,"""Hey everyone! Just wanted to share my recent online shopping experience. I've been a customer of this website for the past year, and I've made purchases using the web. I live in a rural area and I'm a new customer. Although I didn't receive an email about men's merchandise, I did visit the website. Can't wait to see what they have in store next! #onlineshopping #greatexperience"""
290,6.0,,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my experience with this awesome online shopping website. It's been 6 months since my last purchase, and I've spent quite a bit in the past year. I'm a fan of their women's merchandise, so I've been shopping for that. I live in a rural area, so it's great that they deliver here. I'm not a newbie customer, but I love how easy it is to shop on their website. Recently, I received a marketing email about women's merchandise, but I haven't had a chance to visit the website yet. Can't wait to check it out! #onlineshopping #womensfashion"
291,5.0,190.65,1,0,2,0,1,2,1,"Hey everyone! I just wanted to share my recent online shopping experience. It's been 5 months since my last purchase and I've spent $190.65 on this website in the past year. While I didn't buy any women's merchandise, I did buy some men's stuff. Living in a rural area, I made my purchases using the web. I've been a customer for more than a year now, so not a newbie anymore. 

Interestingly, I received a marketing email about men's merchandise, but didn't receive any email about women's merchandise. Despite that, I still visited the website. Overall, it was a great experience and I'm happy with my purchases. #onlineshopping #happycustomer"
292,2.0,80.63,1,0,2,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 2 months since my last purchase on this website, and I've spent $80.63 in the past year. I'm a fan of men's merchandise, so I made a few purchases in that category. I live in a rural area, and I've been a customer for more than a year now. I usually make my purchases through the website using my phone. Recently, I received a marketing email about men's merchandise, but I didn't visit the website after receiving it. Just wanted to let you all know about this great website and the marketing campaigns they run. Happy shopping! #onlineshopping #mensfashion"
293,10.0,29.99,0,1,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $29.99 in the past year. I've been enjoying shopping for women's merchandise, and I live in a rural area. I was a new customer last year and made my purchases using my phone. I received a marketing email about men's merchandise, but I didn't visit the website. Can't wait to see what other great deals come my way! #onlineshopping #marketingcampaign #womensmerchandise"
294,,214.26,1,0,2,0,2,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a while since my last purchase, about 2 months ago. In the past year, I've spent a total of $214.26 on men's merchandise. Unfortunately, I didn't receive any emails about men's products, but I did visit the website. I live in a rural area and made my purchases using multiple channels. Can't wait to explore more options on their website! #onlineshopping #mensmerchandise #ruralarea"
295,7.0,282.6,1,1,1,0,2,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 7 months since my last purchase and I've spent a total of $282.6 on both men's and women's merchandise in the past year. I live in a suburban area and I'm not a new customer. I usually make my purchases using multiple channels. 
I received a marketing email about men's merchandise and although I didn't end up visiting the website, I found the campaign quite interesting. It's always nice to be informed about the latest trends and offers. #onlineshopping #marketingcampaign"
296,,675.96,0,1,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a while since my last purchase, about 8 months ago. In the past year, I've spent a total of $675.96 on women's merchandise. I live in a rural area, and I'm a new customer. I usually prefer shopping on my phone, and this time was no different. I didn't receive any marketing emails, but I still didn't visit the website. Stay tuned for more updates on my shopping adventures! #onlineshopping #womensfashion #ruralarea"
297,6.0,79.67,1,0,2,1,1,1,1,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been 6 months since my last purchase, and I spent $79.67 in the past year. I'm a new customer and live in a rural area. I mainly purchase men's merchandise, so I received a marketing email about that. I visited the website after receiving the email and made my purchase using the web. Can't wait to see what goodies I find this time! #onlineshopping #marketingcampaign"
298,5.0,,1,1,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 5 months since I last made a purchase on this website. In the past year, I've spent quite a bit on both men's and women's merchandise. Living in a rural area, I'm always thankful for the convenience of online shopping. I was a new customer when I made my first purchase, and I used my phone to make the transaction. 

I also want to mention that I received a marketing email about men's merchandise, but I didn't end up visiting the website. Despite that, I still appreciate the effort from the website to keep me updated. 

Looking forward to my next shopping spree! #onlineshopping #retailtherapy"
299,5.0,418.62,0,1,2,1,2,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 5 months since my last purchase, and in the past year, I've spent $418.62 on women's merchandise. Living in a rural area, I'm always on the lookout for great online deals. As a new customer, I've mostly used multiple channels for my purchases. Recently, I received a marketing email about women's merchandise and decided to check out the website. It was totally worth it! #HappyCustomer #OnlineShopping #GreatDeals"
300,8.0,521.96,1,0,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase and I've spent $521.96 on this website in the past year. I usually buy men's merchandise, but this time I didn't get any women's stuff. I live in a rural area and I'm a newbie customer. My preferred channel for shopping is the web. Unfortunately, I didn't receive any marketing email this time, but that didn't stop me from visiting the website. Can't wait to see what they have in store! #onlineshopping #websiteexperience"
301,1.0,857.08,1,1,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent $857.08 on both men's and women's merchandise in the past year. I live in a rural area and I'm a new customer. I made my purchase using the web. 

Guess what? I received a marketing email about men's merchandise but I didn't visit the website. Despite that, I still wanted to let you guys know about this amazing website. Check it out! #onlineshopping #greatdeals"
302,9.0,,1,0,,1,1,2,0,"Hey everyone! Just wanted to share my online shopping experience with you. It's been 9 months since my last purchase, and I've spent quite a bit in the past year. I mainly shop for men's merchandise, so I didn't really check out the women's section. I live in a suburban area, and I was a new customer when I started shopping online. I usually make my purchases through the web. 

Recently, I received a marketing email from a website, but it wasn't about any specific merchandise. I didn't end up visiting the website this time. Overall, it's been a great experience shopping online, and I'm always on the lookout for exciting offers and campaigns. #onlineshopping #loveit"
303,12.0,74.51,0,1,1,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 12 months since my last purchase, and in the past year, I've spent $74.51 on women's merchandise. I live in a suburban area and I'm not a new customer. I made my purchases using my phone, but interestingly, I didn't receive a marketing email about women's merchandise. Despite that, I didn't visit the website. Can't wait for my next shopping spree! #onlineshopping #retailtherapy"
304,,440.33,1,0,1,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 3 months since my last purchase, and in the past year, I've spent a total of $440.33 on men's merchandise. I live in a suburban area and I'm a newbie customer. I usually make my purchases on the web. Recently, I received a marketing email about women's merchandise, but I didn't visit the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign"
305,1.0,,1,0,1,0,0,2,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a month since my last purchase, and I've spent quite a bit in the past year. I mainly shop for men's merchandise, so I didn't receive the marketing email about women's products. I live in a suburban area and usually make my purchases through the website using my phone. I'm not a new customer, but I did visit the website after seeing their email campaign. Can't wait to see what they have in store this time! #onlineshopping #excited"
306,5.0,520.56,1,0,2,1,2,2,0,"Hey everyone! Just wanted to share my experience with this online shopping website. It's been 5 months since my last purchase, and I've spent $520.56 in the past year. I've bought men's merchandise, and I live in a rural area. I was a new customer and made my purchase through multiple channels.

I recently received a marketing email from them, but it wasn't about men's merchandise. However, I didn't visit the website after receiving the email.

Overall, I've had a great experience with this website, and I would definitely recommend checking it out for all your online shopping needs! #onlineshopping #recommendation"
307,10.0,113.24,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my recent shopping experience. It's been 10 months since my last purchase, and I've spent $113.24 on this website in the past year. I'm a fan of their men's merchandise, so I made a purchase. I live in a rural area, and I'm a newbie customer. I made my purchase through the phone. Interestingly, I received a marketing email about women's merchandise, but I didn't visit the website this time. Can't wait for my next shopping spree! #OnlineShopping #MensFashion"
308,10.0,29.99,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase and I've spent a total of $29.99 in the past year. I'm a fan of men's merchandise, so I was excited to receive a marketing email about it. Unfortunately, I didn't end up visiting the website this time. Living in a rural area, I'm always on the lookout for great deals online. Can't wait for my next shopping adventure! #onlineshopping #menswear #rurallife"
309,4.0,51.95,1,0,1,1,0,1,0,Hey everyone! Just wanted to share my recent online shopping experience. It's been 4 months since my last purchase and I've spent $51.95 in the past year. I'm a newbie customer and live in a suburban area. I received a marketing email about men's merchandise but didn't visit the website. Can't wait for my next shopping spree! #onlineshopping #customersatisfaction
310,1.0,560.41,0,1,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and I've spent $560.41 in the past year on women's merchandise. I live in a rural area and I'm a newbie customer. I made my purchases using the web. 

I also received a marketing email about men's merchandise, but I didn't visit the website this time. Can't wait to see what deals they have in store for me next time! #onlineshopping #retailtherapy"
311,6.0,36.2,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my experience with an online shopping website. It's been 6 months since my last purchase and I've spent $36.2 in the past year. I've mainly purchased men's merchandise and I live in a rural area. Although I'm not a new customer, I made my purchase through the website using my phone. Interestingly, I didn't receive any marketing emails from them. Despite that, I didn't visit their website either. Just thought I'd let you all know about my online shopping journey! #OnlineShopping #WebsiteExperience"
312,9.0,29.99,1,0,2,0,1,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and in the past year, I've spent $29.99 on men's merchandise. Living in a rural area, I made my purchases using the web. I wasn't a new customer, so I guess I've been enjoying shopping from this website for a while now. 

Recently, I received an email about women's merchandise, but since I'm more into men's stuff, I didn't visit the website. However, I did visit the website on my own, and I must say, they have some great products! Can't wait to explore more of their collection. #onlineshopping #mensfashion #loveit"
313,4.0,390.6,0,1,2,1,1,2,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 4 months since my last purchase, and I've spent $390.6 on women's merchandise in the past year. Living in a rural area (zip code 2), I'm always on the lookout for great deals. As a new customer, I made my purchases through the website using the web channel (channel 1). Interestingly, I didn't receive any marketing emails about the merchandise. However, I did visit the website and found some amazing stuff! Can't wait to show off my new purchases. Happy shopping! #onlineshopping #womensmerchandise #greatdeals"
314,9.0,136.45,0,1,2,1,1,1,0,"Hey everyone! Just wanted to share some exciting news. As a loyal customer, I recently received a marketing email from my favorite online store about women's merchandise. Even though I didn't end up visiting the website this time, I can't wait to see what new arrivals they have in store for us ladies. Living in a rural area, it's always great to have access to fashionable options online. Stay tuned for more updates! #OnlineShopping #FashionableFinds"
315,4.0,153.29,0,1,1,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 4 months since my last purchase and I've spent a total of $153.29 in the past year. I'm a fan of women's merchandise and live in a suburban area. I'm not a newbie customer and usually make my purchases through the web. Although I didn't receive any marketing emails, I didn't visit the website this time. Can't wait for my next shopping spree! #onlineshopping #womensfashion"
316,,198.54,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a few months since my last purchase, and in the past year, I've spent $198.54 on women's merchandise. I live in a rural area and made my purchases using the web. I didn't receive an email about women's merchandise, but despite that, I didn't visit the website. Can't wait for my next online shopping spree! #onlineshopping #retailtherapy"
317,2.0,739.1,1,1,2,1,0,1,0,"Hey everyone! Just wanted to share my recent shopping experience. It's been 2 months since my last purchase and I've spent a total of $739.1 on both men's and women's merchandise in the past year. I live in a rural area and I'm a new customer. I made my purchases using my phone. 

So here's the interesting part - I received a marketing email about men's merchandise, but I didn't end up visiting the website. Guess I wasn't too interested at the time. 

Anyways, just thought I'd share my background and shopping habits. Happy shopping! #OnlineShopping #RetailTherapy"
318,3.0,169.65,0,1,1,0,0,1,0,Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase and I've spent a total of $169.65 on women's merchandise in the past year. I live in a suburban area and I'm not a newbie customer. I made my purchase using my phone and I received a marketing email about men's merchandise. I didn't end up visiting the website though. #onlineshopping #womensfashion #marketingcampaign
319,6.0,303.07,1,0,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and I've spent a total of $303.07 on this website in the past year. I mostly bought men's merchandise, and I live in a rural area. I'm not a newbie customer, so I've been shopping here for a while now. I usually make my purchases through the web. 
By the way, I received a marketing email from the website about women's merchandise, but I didn't visit the website this time. Just thought I'd let you all know! #onlineshopping #marketingcampaign #retailtherapy"
320,,98.83,0,1,,0,0,0,0,"Hey everyone! Just wanted to share my online shopping experience from the past year. I've been a regular customer on this website and have spent a total of $98.83 on women's merchandise. Living in the urban area, I made my purchases using my phone. Interestingly, I recently received a marketing email about women's merchandise but I didn't end up visiting the website. #onlineshopping #womensfashion #marketingcampaign"
321,7.0,184.69,1,0,2,1,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 7 months since my last purchase and I've spent a total of $184.69 on this website in the past year. I'm a regular customer, so I guess you can call me a loyal shopper. 😄 Although I haven't bought any women's merchandise, I did purchase some men's items. Living in a rural area (zip code 2) hasn't stopped me from enjoying online shopping.

Recently, I received a marketing email from the website about women's merchandise, but I didn't end up visiting the website this time. I usually make my purchases through the web channel, but this time I didn't feel the need to check out the advertised products.

Just thought I'd let you all know about my experience and keep you updated on my shopping habits. Happy shopping, everyone! 🛍️✨ #onlineshopping #loyalcustomer #shoppingexperience"
322,10.0,115.42,1,0,2,0,0,0,1,"Hey everyone! Just wanted to share my recent experience with this online shopping website. It's been 10 months since my last purchase, and I've spent $115.42 in the past year. I've mainly purchased men's merchandise, so I didn't receive the marketing email about women's products. I live in a rural area and made my purchases using my phone. I wasn't a new customer, but I did receive a marketing email about men's merchandise. Guess what? I actually visited the website after receiving the email. So far, it's been a great shopping experience! #onlineshopping #websiteexperience #mensmerchandise"
323,3.0,103.44,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and in the past year, I've spent a total of $103.44 on women's merchandise. I live in a rural area, and I made my purchases using the web. I wasn't a new customer, and I didn't receive an email about women's merchandise. Unfortunately, I didn't visit the website either. Just wanted to let you all know my shopping background and that I didn't participate in the recent marketing campaign. #onlineshopping #marketingcampaign #shoppingexperience"
324,1.0,162.89,1,0,2,0,1,2,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been 1 month since my last purchase and I've spent $162.89 on men's merchandise in the past year. I live in a rural area and made my purchases using the web. I'm not a newbie customer and I didn't receive any marketing emails. Unfortunately, I haven't visited the website yet. #onlineshopping #fashion #retailtherapy"
325,,29.99,0,1,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a while since my last purchase, about 29.99 dollars worth of women's merchandise. I live in a rural area, so it's not always easy to find what I need locally. Even though I'm not a new customer, I still love discovering new websites for shopping. I usually make my purchases using my phone, which is super convenient. 

Recently, I received an email about men's merchandise from a website I've used before. However, I didn't end up visiting the website this time. Maybe next time I'll check it out! 

#onlineshopping #womensmerchandise #rurallife #phonepurchases"
326,9.0,145.48,1,0,1,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and in the past year, I've spent $145.48 on men's merchandise. I live in a suburban area and I'm not a newbie customer. I made my purchases using the web. 

The interesting part is that I received a marketing email about men's merchandise, but I didn't visit the website. I guess I was too busy at the time. Has anyone else received this email? Let me know your thoughts on it! #onlineshopping #marketingcampaign"
327,10.0,105.4,1,0,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $105.4 on this website in the past year. I've mostly bought men's merchandise, and I live in a rural area. I'm not a newbie customer, and I usually make my purchases through the web. 

I didn't receive any marketing emails from the website recently, and I also didn't visit their website. Just thought I'd share my background and let you all know about my experience. #onlineshopping #customerexperience"
328,10.0,218.12,1,0,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase and I've spent $218.12 on this website in the past year. I'm a fan of men's merchandise, so I was excited to receive a marketing email about it. Unfortunately, I didn't end up visiting the website this time. Still, I love the convenience of shopping online, especially on my phone. #onlineshopping #mensfashion"
329,1.0,219.03,1,0,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 1 month since my last purchase, and I've spent $219.03 on men's merchandise in the past year. I live in a rural area and made my purchase using the web. I wasn't a new customer and didn't receive any marketing email. Unfortunately, I didn't visit the advertised website this time. Stay tuned for more updates! #onlineshopping #retailtherapy"
330,7.0,37.33,1,0,2,1,0,0,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been 7 months since my last purchase, and I've spent $37.33 in the past year on this website. I mainly bought men's merchandise, and I live in a rural area. I was a new customer when I made my first purchase, and I used my phone to make the purchase. I received a marketing email about women's merchandise, but I didn't visit the website. #onlineshopping #marketingcampaign #websiteexperience"
331,10.0,451.13,1,0,2,0,2,1,1,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been about 10 months since my last purchase, and I've spent $451.13 on various items over the past year. Although I haven't bought any women's merchandise, I did purchase men's products. I live in a rural area, which adds a unique twist to my shopping experience. 

I'm not a newbie when it comes to online shopping, but I did receive a marketing email recently. Interestingly, it was about men's merchandise. I found it quite intriguing and decided to visit the website after receiving the email. 

Overall, it's been an exciting journey exploring different online shopping channels, and I can't wait to see what other great deals and products are out there. Happy shopping, everyone! #onlineshopping #marketingcampaign #mensmerchandise"
332,12.0,49.95,1,0,,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 12 months since my last purchase on this website, and I've spent $49.95 in the past year. I'm a fan of men's merchandise, so I was excited to see their marketing campaign email. Unfortunately, I didn't receive any email this time. Despite that, I still visited their website. Can't wait to explore their latest collection! #onlineshopping #mensfashion"
333,,73.98,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been a while since my last purchase, about 73.98 dollars worth in the past year. I've been enjoying some great women's merchandise lately, and I live in a rural area. Although I'm not a newbie customer anymore, I still love browsing and shopping online through the web. Speaking of which, I received a marketing email about women's merchandise, but I didn't visit the website this time. Can't wait to see what other great deals I'll come across next time! #onlineshopping #womensfashion #marketingcampaign"
334,12.0,,0,1,2,1,0,0,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been 12 months since my last purchase on this website. In the past year, I've spent quite a bit on women's merchandise. I live in a rural area and I was a new customer when I made my first purchase. I made my purchase using my phone and I received a marketing email about women's merchandise. Unfortunately, I didn't end up visiting the website. Just thought I'd let you all know! #onlineshopping #womensmerchandise #marketingcampaign"
